
50,49,26,45,24,10,10,8,105,110,108,79
49,59,34,31,22,11,10,6,83,79,88,79
49,48,35,43,24,10,11,11,89,77,114,77
46,48,35,26,21,10,10,7,74,79,114,73
49,56,24,45,27,13,10,6,71,89,98,77
50,58,22,33,15,10,10,12,139,100,98,79
50,45,28,32,15,11,10,7,135,116,109,75
50,58,34,38,17,10,12,5,128,81,93,78
49,58,28,44,20,10,12,12,77,110,116,80
48,57,32,43,15,10,14,14,139,131,116,79
45,56,21,27,15,10,10,11,146,136,110,76
47,58,25,38,22,12,11,7,78,93,101,79
47,58,28,43,20,12,10,8,116,93,97,79
49,51,26,40,17,12,11,6,108,106,95,73
47,57,28,25,25,12,10,6,109,93,93,76
48,42,21,30,20,10,12,15,125,96,96,78
44,57,29,38,21,10,10,10,109,116,119,80
48,53,29,25,20,10,16,10,94,129,120,77
47,53,18,25,15,10,10,11,100,137,103,76
50,53,19,36,16,10,10,6,93,137,102,77
49,41,27,23,17,10,10,12,160,99,120,78
41,47,17,36,15,10,10,9,146,126,105,77
41,55,31,29,20,10,10,15,118,108,103,79
49,48,29,38,15,10,13,10,99,142,105,77
46,45,22,23,15,12,11,17,121,99,118,77
46,54,19,29,19,10,13,11,137,109,120,79
44,46,16,27,16,10,18,8,105,141,117,78
44,55,26,23,16,11,12,18,137,126,119,79
39,47,17,25,15,10,15,14,113,145,109,76
41,49,29,25,15,11,10,10,122,131,119,78
46,37,30,27,16,11,10,16,150,145,115,79
49,41,23,22,15,10,13,19,134,112,120,73
39,50,22,25,15,11,14,8,113,135,119,77
42,53,26,21,15,10,11,14,173,119,118,73
49,52,26,25,17,12,11,8,126,142,107,79
39,43,21,26,19,10,15,16,172,137,117,80
38,36,16,26,15,10,13,16,127,147,120,79
48,42,24,24,15,10,12,14,116,142,119,72
41,41,21,33,15,13,20,18,175,131,119,79
37,38,23,33,19,10,11,11,128,134,118,80
37,47,25,30,15,10,11,19,139,122,120,79
48,42,16,31,16,12,16,14,127,119,119,79
48,49,26,20,15,11,21,18,127,147,118,78
47,45,18,20,15,14,18,10,175,135,111,78
38,40,25,26,15,13,20,16,158,146,119,80
44,43,14,23,18,10,16,22,127,140,119,80
41,50,22,24,16,10,16,10,149,142,120,74
45,37,17,24,15,11,11,20,175,149,119,66
45,47,17,20,17,16,14,17,170,150,120,80
35,49,13,20,16,13,13,16,185,150,119,66
41,31,15,20,16,12,20,21,183,143,119,77
40,42,14,26,17,16,25,13,181,125,120,78
35,44,17,20,15,13,20,17,176,123,119,78
37,37,12,24,16,16,12,18,156,134,119,69
34,38,19,20,15,10,22,17,146,150,119,74
39,41,21,21,15,16,20,12,152,150,118,70
32,36,18,24,17,10,19,18,143,149,118,77
34,43,22,20,15,15,14,20,193,147,118,77
32,32,12,20,15,17,17,13,158,131,117,78
41,28,11,26,15,10,13,13,148,147,115,71
41,46,13,20,15,16,13,24,179,146,120,69
44,45,20,21,15,13,22,20,174,144,118,70
44,39,21,21,15,10,24,21,165,150,119,73
40,33,21,20,15,12,21,23,141,149,120,71
45,39,11,20,15,10,18,16,154,145,108,66
44,44,17,22,15,11,14,21,165,140,114,68
40,43,11,22,15,15,16,24,175,146,107,70
33,33,10,23,17,18,21,24,178,134,110,65
28,43,12,20,15,14,17,18,164,144,119,74
28,38,10,20,19,16,20,18,198,144,119,65
31,38,14,24,15,18,24,25,185,139,111,56
33,33,14,21,19,11,16,23,152,142,115,59
38,39,13,20,20,17,24,22,187,147,118,63
36,28,11,20,21,11,18,18,160,148,114,67
39,41,11,20,17,19,18,27,160,147,117,77
29,25,13,20,15,11,21,19,198,148,113,65
38,30,17,21,15,19,26,18,198,146,111,64
30,26,10,20,20,14,26,19,164,145,114,68
32,23,14,23,16,24,30,25,197,150,120,70
35,27,10,20,15,20,28,21,176,143,105,57
39,26,10,22,15,12,32,22,175,145,108,64
33,24,11,20,23,12,20,27,199,145,110,73
25,31,12,21,15,21,27,26,188,145,114,65
34,27,16,21,19,14,19,28,182,148,111,49
29,32,13,21,17,12,27,20,178,149,106,62
28,31,10,21,18,14,20,27,200,150,104,71
28,32,13,21,18,13,32,23,194,146,119,59
29,25,11,21,17,16,25,27,187,146,113,48
32,27,14,21,25,22,25,22,174,150,106,47
23,30,11,20,19,16,31,24,200,149,101,68
36,27,10,20,17,25,34,20,191,140,110,52
37,21,14,24,18,21,26,29,199,149,92,47
27,28,10,21,23,13,24,26,197,148,117,62
23,23,14,20,19,24,28,29,176,147,96,57
26,30,11,23,15,26,23,24,196,148,110,53
30,28,10,20,16,24,29,29,199,149,105,43
32,29,10,20,26,23,34,29,199,147,117,42
24,31,10,25,19,24,28,28,200,142,109,57
36,20,12,20,28,28,30,27,179,146,115,43
20,25,11,20,18,27,33,25,199,142,110,41
30,25,11,20,25,20,29,25,187,143,102,47
33,28,13,20,18,18,23,28,200,147,105,65
28,20,10,21,17,19,28,29,193,147,106,67
27,22,10,20,17,18,26,28,190,143,111,59
31,31,10,20,16,23,24,25,199,145,91,68
18,25,10,22,29,21,33,28,199,146,101,44
20,28,11,20,27,30,34,26,200,130,82,61
26,20,10,20,17,24,33,27,194,148,109,61
20,24,10,22,17,30,37,26,194,148,114,57
18,23,11,21,22,19,37,27,197,126,89,59
31,23,10,28,28,22,36,28,195,138,80,42
17,20,11,20,32,31,25,25,190,149,98,35
24,23,10,21,17,23,31,29,200,125,107,35
17,21,11,20,17,27,34,26,197,134,105,50
19,26,11,20,20,25,30,30,191,138,105,57
26,21,10,26,21,19,30,27,199,143,87,52
20,23,10,23,32,21,37,30,188,148,108,59
19,24,11,21,26,23,35,29,196,135,88,57
23,20,10,27,19,26,27,29,197,128,86,32
21,26,10,20,21,26,32,29,198,141,78,49
28,23,10,22,19,21,38,26,194,128,107,48
26,21,10,21,25,32,38,27,200,147,82,37
26,25,13,31,19,33,32,26,197,147,84,42
16,22,10,22,27,27,31,30,200,114,107,42
20,20,14,21,32,31,28,29,197,137,91,37
16,25,12,20,36,33,36,29,198,135,84,42
17,22,10,29,20,33,33,30,197,129,76,43
16,20,10,28,31,26,37,28,192,127,83,53
23,24,14,31,37,30,34,28,176,117,65,33
21,20,10,27,23,35,38,29,197,108,84,41
24,20,13,26,30,29,39,29,197,139,96,30
25,20,13,21,36,35,34,27,190,113,96,36
17,20,10,30,28,35,33,30,200,137,76,28
19,20,14,35,36,28,39,29,200,137,58,37
24,20,15,22,34,31,39,29,179,145,67,31
22,23,10,28,32,31,35,29,170,134,57,36
21,21,10,24,30,35,39,29,197,113,72,26
21,21,15,31,37,35,33,29,189,140,70,47
19,22,10,26,26,35,38,28,193,113,98,38
19,23,13,29,34,26,39,28,188,113,67,37
15,21,10,38,40,25,34,29,197,110,70,40
15,20,10,38,38,35,34,29,200,102,97,38
15,20,13,30,30,31,40,30,174,136,72,42
16,20,11,26,24,35,35,29,196,96,93,36
18,21,10,36,24,26,39,29,197,126,84,32
19,20,12,25,36,31,38,29,160,117,67,29
19,20,16,31,27,30,39,30,161,139,51,35
21,21,11,26,28,38,35,29,178,124,65,26
18,20,13,24,36,34,38,29,162,96,59,34
15,21,13,29,35,34,39,27,164,95,69,33
15,21,16,28,42,28,39,30,198,98,70,37
15,20,10,32,38,32,37,28,191,126,75,36
15,20,12,34,38,38,39,30,161,117,55,37
16,20,16,30,33,34,39,28,169,110,61,28
15,20,10,25,30,30,39,28,148,134,88,42
15,20,10,31,42,37,39,30,180,130,82,21
20,20,10,34,31,35,36,29,154,120,79,23
15,25,10,31,28,38,39,29,160,83,81,38
18,20,17,37,29,31,39,30,193,80,61,22
15,25,17,42,37,34,37,30,178,113,43,21
15,26,20,30,30,35,39,29,179,92,63,39
17,20,12,35,44,31,39,28,152,124,57,20
15,20,11,42,34,39,39,26,158,116,46,22
16,20,16,42,38,38,38,28,144,77,56,28
16,24,12,37,34,36,39,29,174,93,48,23
15,20,18,42,44,33,38,29,140,105,75,21
15,24,23,35,44,31,39,24,175,117,43,36
16,20,13,29,35,35,39,25,152,116,37,36
15,21,20,31,45,32,39,29,152,81,41,32
15,25,15,38,40,37,40,30,132,92,75,35
16,21,24,39,37,37,38,30,164,80,38,22
17,20,13,41,36,36,38,29,167,80,66,30
15,20,23,32,34,40,40,30,152,100,60,22
15,26,17,49,42,36,39,30,169,66,38,24
15,29,13,44,46,38,39,26,155,72,57,22
16,21,26,37,38,35,38,26,139,96,70,22
15,23,13,31,47,40,39,26,165,113,67,22
17,30,22,33,43,37,39,27,165,97,56,27
17,26,16,34,34,38,37,22,178,95,67,23
15,30,13,50,47,37,39,25,158,115,63,25
18,32,25,50,43,37,39,28,179,114,36,20
15,20,15,38,48,35,38,26,137,110,45,20
16,22,18,37,47,37,37,23,158,83,52,20
15,31,24,51,42,40,40,28,126,60,58,20
15,25,21,39,49,39,39,26,170,59,39,23
15,20,14,38,46,39,40,28,126,64,38,20
15,28,19,48,38,38,39,28,160,81,34,21
17,33,15,41,49,40,39,29,139,60,48,26
16,21,27,52,48,39,39,27,146,55,38,20
17,35,16,37,49,37,38,22,160,106,34,22
17,25,27,36,40,39,36,28,100,65,32,24
16,23,27,53,47,40,39,28,131,101,33,20
16,34,15,51,39,39,37,27,121,67,46,20
15,25,15,43,45,37,39,25,160,60,35,20
15,33,19,54,48,38,37,20,113,96,34,20
15,32,26,48,47,39,36,26,161,58,34,23
22,35,25,39,49,40,37,27,125,76,32,20
15,35,30,40,45,39,37,20,158,49,51,20
16,38,21,42,42,38,34,27,152,68,43,20
16,33,20,48,42,38,34,19,143,55,52,20
22,25,30,54,44,39,40,21,130,86,30,20
22,30,22,44,45,40,37,23,150,85,37,20
20,33,29,45,50,39,39,28,114,62,49,21
15,34,25,51,46,39,38,26,143,79,35,21
17,40,28,48,42,39,38,26,92,92,47,20
15,39,28,54,45,39,39,20,135,87,48,20
21,33,33,54,47,39,37,27,95,83,47,20
16,27,32,48,49,38,39,27,118,77,30,20
15,25,29,50,50,39,39,22,122,85,30,20
24,39,34,52,50,38,36,17,146,71,46,21
23,40,27,50,48,40,35,18,89,47,30,22
15,35,25,44,47,37,32,26,80,46,30,20
18,38,30,53,50,37,39,19,97,52,39,21
17,38,25,58,47,38,31,25,122,67,33,20
18,33,22,59,44,39,38,15,82,70,37,24
17,32,23,57,46,38,30,24,141,77,30,24
19,38,25,55,49,38,38,23,82,67,30,27
17,39,33,59,49,37,37,15,80,46,37,20
24,36,32,47,49,40,33,17,127,51,35,22
20,29,23,58,49,35,28,13,73,55,31,20
22,31,25,57,49,35,37,24,109,50,30,21
18,36,30,53,49,36,38,23,94,42,30,21
24,43,31,55,49,36,38,22,89,46,30,22
24,43,27,59,49,36,32,13,121,52,31,26
23,38,25,59,50,38,34,13,109,46,31,20
22,41,25,59,49,39,37,16,85,43,32,20
27,44,29,58,48,40,36,20,80,70,34,28
22,29,30,59,47,34,38,18,119,46,35,20
30,47,32,59,47,37,38,16,98,43,30,25
22,42,27,54,49,40,35,23,74,52,35,25
22,39,35,58,49,34,37,17,62,41,30,20
31,31,28,58,49,36,25,12,105,41,30,20
23,43,29,58,49,39,31,21,109,62,34,21
31,34,32,57,47,34,27,14,103,54,35,24
24,50,30,59,48,35,36,12,113,42,35,35
26,33,32,59,50,39,25,12,94,44,33,20
21,51,26,53,48,32,34,14,104,52,30,30
29,33,34,60,49,34,30,11,80,47,30,26
21,45,31,57,49,35,34,21,110,41,31,21
22,37,30,58,48,31,28,12,80,47,31,22
20,38,33,52,49,35,36,14,89,40,33,31
25,35,31,56,46,36,28,13,85,58,31,36
28,51,34,59,49,38,26,20,82,40,30,26
24,46,38,60,49,35,28,10,91,42,35,23
19,35,32,59,45,30,22,16,89,46,34,34
34,52,32,54,49,39,30,9,75,52,31,35
30,48,37,60,49,38,32,17,89,45,31,21
37,37,30,56,50,32,26,15,63,49,32,21
29,47,34,57,46,35,26,19,60,40,31,21
24,45,35,58,48,32,25,10,68,43,30,42
32,53,38,55,44,34,30,17,67,40,33,33
37,54,36,58,50,35,24,10,61,40,30,32
38,38,31,60,48,37,30,13,65,41,32,25
23,48,38,59,49,30,22,10,52,40,30,22
26,49,38,60,49,31,19,7,74,42,35,30
27,48,36,60,46,32,32,11,50,44,33,42
31,42,35,59,50,32,30,16,69,40,39,27
28,56,39,58,45,26,22,15,50,40,30,28
39,39,33,59,43,29,19,12,67,43,30,25
34,52,39,58,44,26,29,8,75,40,30,26
30,55,39,60,49,31,24,14,63,44,34,39
26,47,35,59,43,35,27,11,53,40,52,49
30,40,38,58,44,37,25,10,62,46,31,27
24,51,35,60,44,30,29,7,65,40,41,28
40,41,35,60,43,29,20,7,80,41,37,49
35,55,35,59,41,28,20,10,53,47,30,26
29,56,38,60,46,24,20,14,54,44,44,31
28,55,38,60,47,30,16,6,77,41,37,50
30,45,40,59,46,28,27,7,77,40,39,53
29,44,39,60,43,25,20,8,64,42,45,26
27,56,40,59,45,23,16,9,63,41,31,34
40,58,37,59,45,27,15,7,50,49,46,32
30,58,40,57,49,23,22,9,58,40,52,48
32,55,35,57,48,22,17,6,53,41,43,52
31,54,40,57,48,32,21,10,56,46,36,47
31,51,38,57,48,27,18,9,50,55,32,47
35,54,39,55,44,32,16,11,50,51,42,40
38,59,39,57,48,21,19,8,50,52,58,34
34,48,37,59,45,20,22,8,62,42,36,47
34,46,37,59,37,26,17,5,61,42,34,54
37,49,38,59,41,34,15,7,50,47,39,47
33,57,39,53,37,28,24,8,59,41,58,52
45,50,39,59,48,28,21,10,63,43,64,38
38,50,38,58,47,24,26,5,52,55,56,46
30,59,40,52,48,22,20,6,50,46,49,34
46,55,39,59,47,19,26,5,51,41,48,56
34,50,39,60,38,22,14,5,52,49,55,55
39,58,39,53,37,25,12,7,61,44,58,58
44,52,40,60,44,23,14,11,50,40,41,60
35,59,40,60,40,20,15,5,53,40,39,52
34,58,39,60,46,28,17,5,50,63,54,37
36,59,38,59,42,26,23,5,51,60,61,52
47,57,39,50,37,24,16,9,50,41,39,38
46,60,39,49,40,31,21,5,58,55,51,42
43,59,37,53,41,31,16,7,53,42,59,37
45,60,40,58,33,19,13,7,51,42,46,51
37,60,38,59,46,25,11,6,53,62,38,57
48,59,39,59,45,22,19,6,50,44,66,39
46,60,39,52,43,17,17,7,60,47,65,39
44,57,40,59,42,18,12,5,53,51,74,53
44,60,40,56,34,15,11,9,59,67,66,68
38,59,39,57,44,26,16,5,60,41,43,62
41,59,38,59,29,22,19,5,50,63,45,65
40,59,36,54,36,18,15,7,50,42,80,47
44,60,40,47,44,20,11,5,50,41,49,58
36,54,36,58,31,18,15,6,55,65,45,55
46,60,40,59,40,21,10,6,55,71,46,49
39,60,39,47,40,18,19,8,50,55,87,62
46,59,38,57,29,17,17,6,50,59,80,67
48,59,38,44,44,17,10,5,50,82,70,57
47,59,38,57,29,16,11,6,53,52,84,55
44,58,39,49,31,22,10,5,50,71,88,69
48,58,37,53,35,15,11,5,68,64,88,65
42,60,39,47,30,15,18,7,64,85,66,72
41,58,37,45,26,16,11,5,59,47,81,66
44,59,39,47,41,23,18,5,52,51,58,53
44,59,38,43,41,18,11,5,52,82,77,56
41,59,40,58,37,17,18,5,51,57,57,66
45,60,33,52,24,13,11,5,65,65,56,67
44,60,38,56,32,16,16,6,54,80,93,54
44,58,32,56,25,13,11,5,53,70,77,51
45,58,37,41,38,16,14,5,58,69,84,73
44,60,40,44,26,23,10,5,71,74,81,53
48,60,39,41,35,14,17,6,74,66,82,57
49,59,37,55,37,21,16,6,50,65,83,59
44,58,39,49,22,20,10,5,77,71,93,74
48,59,36,52,33,16,10,6,92,51,58,59
50,58,37,40,26,20,13,6,75,55,96,66
49,59,30,53,27,14,10,5,84,79,61,62
44,59,39,50,22,12,10,6,50,80,87,68
49,56,38,49,27,13,12,7,55,92,62,76
49,57,33,43,32,18,11,5,87,82,98,75
48,58,33,41,34,17,13,5,55,57,63,68
48,58,33,52,34,18,12,5,83,70,62,76
46,60,39,51,29,18,10,6,98,95,65,77
49,60,34,48,32,13,10,6,97,57,82,78
50,60,38,36,28,18,13,6,83,87,88,65
49,54,31,43,27,13,10,7,104,102,88,71
48,60,33,42,30,19,13,5,87,84,91,61
50,59,29,40,21,14,10,6,97,69,71,64
49,58,29,40,25,15,10,5,84,69,67,68
49,55,30,34,26,11,10,7,55,112,84,68
50,59,35,43,22,13,10,5,89,84,88,68
49,56,28,52,22,10,10,5,95,62,88,78
50,58,29,45,23,14,10,5,94,106,98,79
48,54,36,39,18,17,12,8,73,63,81,77
48,51,31,31,20,11,11,5,104,79,97,77
47,57,28,40,22,14,11,8,59,84,74,75
49,56,29,44,21,11,11,8,112,98,102,72
48,53,33,39,18,10,11,7,100,76,97,78
49,57,28,49,20,15,10,8,77,110,81,66
49,56,31,30,27,17,10,5,119,122,85,79
48,60,37,49,17,16,10,5,100,113,98,73
49,50,25,41,26,17,10,8,105,76,113,80
50,50,35,29,30,10,10,5,62,88,99,79
49,57,32,41,17,12,10,5,67,109,82,77
50,54,29,35,23,10,10,10,78,79,113,80
50,58,27,46,22,15,11,5,131,80,93,78
47,58,37,37,19,14,11,5,71,128,96,80
49,59,35,33,21,10,10,12,99,79,91,79
50,50,27,34,19,14,13,7,80,79,116,70
46,58,32,36,18,15,10,13,131,106,104,73
49,53,29,38,24,10,10,11,74,81,87,78
46,49,35,44,28,13,10,5,71,77,116,79
47,58,22,43,19,14,10,6,97,80,110,80
49,58,34,30,19,13,13,7,130,131,101,79
46,50,32,28,22,10,12,10,85,97,113,80
48,56,25,38,22,10,10,11,97,118,95,80
49,50,35,26,19,10,14,5,108,95,105,75
50,53,27,33,16,11,14,12,93,105,103,78
49,46,27,33,22,10,11,11,77,89,90,74
49,56,32,39,24,10,13,6,125,95,102,77
47,54,32,36,16,11,12,12,116,92,103,79
47,55,28,25,20,11,11,11,116,88,99,79
49,55,32,35,15,10,10,7,135,112,100,79
44,46,31,39,20,10,10,12,119,119,116,79
46,42,30,23,15,10,12,11,99,124,95,79
50,45,29,29,23,10,10,9,125,134,110,80
44,41,25,34,16,10,10,16,91,110,119,77
49,43,30,29,16,10,12,10,156,130,109,79
45,40,21,27,23,11,11,12,146,125,97,80
49,52,29,31,15,11,16,7,162,121,120,79
48,45,27,36,17,10,15,15,131,96,117,77
40,39,20,23,23,10,13,10,92,141,118,79
46,52,19,31,19,10,10,11,146,129,119,77
49,49,23,28,16,10,11,18,162,104,120,77
40,39,28,33,15,10,13,10,167,135,112,80
40,40,27,31,15,10,13,17,156,132,118,77
47,53,22,21,19,10,15,9,160,140,118,78
45,55,16,24,19,10,10,8,137,123,118,79
48,53,23,26,15,10,14,19,130,123,119,80
43,43,23,31,15,10,10,8,112,108,112,80
46,39,29,23,15,10,10,12,114,139,112,80
43,53,16,30,18,13,12,13,131,123,107,73
45,43,27,26,15,10,18,19,156,140,120,78
39,48,22,23,15,10,16,19,165,119,119,79
43,37,18,21,15,11,10,17,109,147,111,79
49,38,27,21,15,10,13,20,137,115,116,75
45,34,16,32,17,10,20,14,139,135,119,80
48,35,13,28,15,11,15,18,113,115,115,79
46,42,23,24,17,12,16,12,150,119,117,76
47,52,24,22,16,11,20,10,156,117,120,79
39,34,26,25,15,10,15,19,175,147,115,71
46,32,19,20,15,11,13,10,139,141,117,78
41,48,16,20,17,10,13,17,175,137,116,80
40,43,26,20,17,11,20,16,164,129,119,80
45,32,24,27,17,10,18,12,127,126,117,80
41,48,14,28,17,13,16,20,187,135,117,73
48,36,16,20,15,16,15,13,183,148,115,79
37,42,23,20,17,10,19,15,137,147,118,75
44,45,15,24,15,10,17,18,174,121,119,80
38,44,17,21,16,10,20,16,176,123,114,75
47,48,19,22,15,10,17,17,185,134,114,71
33,41,16,20,15,13,22,20,137,150,120,78
33,42,17,20,15,17,18,23,164,149,113,74
41,37,13,20,16,10,13,15,158,148,119,69
43,48,12,20,15,11,13,19,167,150,118,79
36,31,16,22,15,16,16,23,140,140,120,79
35,36,16,22,15,17,17,13,135,148,113,74
40,35,22,25,17,10,14,22,139,132,118,75
31,42,17,20,15,11,15,23,141,134,118,67
40,43,11,23,18,11,13,15,182,146,119,63
40,34,16,20,15,12,25,19,150,150,112,71
30,33,14,25,15,14,16,14,186,131,119,63
40,42,18,24,16,17,18,25,187,148,119,74
36,29,11,23,17,11,22,21,172,135,120,58
39,36,13,22,15,13,17,18,185,149,116,61
39,34,10,20,16,14,14,17,179,145,120,73
39,40,10,20,15,18,22,20,169,150,108,67
33,40,15,20,15,15,18,23,198,149,117,70
34,25,14,20,15,12,26,16,149,147,110,62
31,28,17,20,16,12,22,25,171,138,103,72
26,28,16,24,17,17,18,17,181,150,118,70
35,42,16,20,20,22,27,22,183,150,111,65
26,24,12,20,18,12,17,26,187,149,111,74
30,33,13,20,18,21,21,25,191,146,114,76
27,25,12,21,21,20,28,22,156,147,109,76
30,28,17,20,15,19,18,17,185,150,112,62
37,25,17,21,15,17,23,27,176,149,106,58
31,40,10,20,22,12,27,25,193,148,120,68
29,25,10,21,15,23,26,22,200,143,119,66
33,40,11,21,17,12,29,21,200,148,101,56
25,39,14,20,21,12,32,20,190,150,111,72
33,28,13,22,21,22,22,26,172,144,120,69
27,23,13,22,23,23,22,20,198,147,110,57
29,35,15,20,16,17,27,27,200,148,119,65
31,32,10,21,19,17,20,27,200,147,115,61
22,21,10,20,18,17,21,23,200,146,119,72
33,34,11,20,15,17,24,24,194,150,113,68
34,36,10,24,15,14,33,19,193,149,102,52
34,36,14,22,15,15,27,24,200,150,96,48
27,25,10,22,26,16,23,29,200,147,94,61
33,28,10,20,24,14,29,26,199,148,118,62
26,30,11,20,22,15,23,26,200,147,119,52
34,23,12,20,26,27,23,24,183,147,102,69
37,34,10,20,15,14,34,29,181,142,112,45
23,32,10,21,22,20,29,21,200,147,98,44
22,22,10,24,24,23,34,23,192,149,92,47
34,31,10,20,19,22,26,29,197,148,94,70
23,23,10,24,24,18,22,23,182,146,114,40
20,24,11,21,17,20,36,29,198,147,93,59
29,29,10,20,18,24,31,26,199,140,115,69
31,28,11,20,17,22,32,23,185,148,86,50
26,22,10,22,19,21,24,22,199,140,97,56
21,30,10,23,20,21,34,29,199,150,88,54
31,20,10,20,17,23,34,27,193,150,105,49
21,20,11,25,19,26,25,28,193,150,103,57
27,23,10,21,27,24,32,23,196,143,82,55
20,22,10,23,26,17,28,29,196,150,87,60
27,22,11,24,20,22,36,29,193,150,111,49
29,21,10,25,29,22,31,30,189,148,83,35
21,24,11,25,32,21,27,29,197,147,84,56
22,22,10,25,17,28,27,26,189,134,81,59
20,22,10,30,26,30,25,25,200,139,109,42
30,25,11,23,28,23,28,29,194,144,75,39
31,20,10,23,18,24,30,29,197,147,98,56
20,23,11,24,27,21,36,27,197,148,84,37
16,21,10,25,32,33,34,29,199,147,94,40
22,25,10,21,21,32,29,29,198,119,111,57
18,23,12,31,30,34,34,27,196,143,79,35
20,20,10,23,24,24,35,29,197,146,100,57
16,20,10,23,27,25,28,30,198,141,99,33
26,21,10,20,31,29,39,29,187,134,88,34
20,20,11,32,29,31,38,29,198,142,93,59
24,20,10,22,21,33,37,30,200,141,66,33
27,24,11,21,36,34,31,30,199,146,82,32
25,21,10,26,20,22,38,29,185,145,67,39
24,20,13,23,24,25,38,29,198,129,97,29
18,20,10,26,30,26,35,29,200,119,101,41
25,20,10,29,24,29,30,29,199,110,81,47
18,20,10,21,35,35,36,28,195,139,88,52
23,20,10,34,30,30,35,29,200,123,76,36
15,20,10,21,36,33,38,30,200,139,67,42
20,20,13,32,34,23,37,28,197,124,66,45
24,21,14,31,30,23,38,29,200,119,67,47
15,20,11,29,34,36,39,29,186,141,71,40
15,20,10,22,37,27,34,29,198,110,98,39
15,21,10,30,26,34,35,28,181,113,57,32
20,22,12,22,25,36,35,29,197,121,80,39
16,20,10,26,24,34,37,30,185,108,77,31
22,20,10,33,28,36,32,30,197,136,96,44
15,21,14,33,24,33,39,29,164,97,92,33
20,20,10,35,31,25,34,28,198,140,72,32
17,20,12,36,40,26,39,29,167,141,70,29
18,20,14,23,28,37,37,29,176,97,83,32
15,20,10,35,40,37,33,29,167,132,67,34
15,20,10,24,30,33,40,29,185,114,81,25
22,20,11,30,31,30,40,28,198,119,60,43
17,23,12,26,36,34,36,29,158,114,80,23
15,21,10,24,37,27,38,28,169,121,69,23
18,21,12,42,27,37,39,29,196,117,56,23
15,23,10,38,37,30,34,29,192,106,80,33
19,20,10,25,35,29,37,29,164,99,79,27
15,20,10,29,33,37,40,28,152,119,54,21
18,20,15,38,27,35,40,28,191,101,49,37
